"Time","Latitude","Longitude","Depth_Km","Magnitude"
"42674.01520902778","42.8132","13.0543","10.4","2.7"
"42674.01631168982","42.8143","13.0477","9","2.2"
"42674.01769976852","42.8132","13.0678","9.5","2.9"
"42674.02324490741","42.798","13.0545","9.800000000000001","2.4"
"42674.02632962963","43.0362","13.0548","10.6","2.5"
"42674.02870868055","42.8713","13.0612","10.3","2.4"
"42674.03075034722","42.9023","13.1977","8.199999999999999","3"
"42674.03267534723","42.8072","13.1942","10.1","3.4"
"42674.03568611111","42.7122","13.2447","12.8","2.2"
"42674.03677245371","42.9178","13.1212","8.6","2.5"
"42674.03730451389","42.7177","13.2057","9.4","2.4"
"42674.0455005787","42.9123","13.1973","8.5","3.5"
"42674.04652326389","42.9158","13.2067","8.6","3"
"42674.048034375","42.9142","13.0458","10.8","3.3"
"42674.04897939815","42.8892","13.1157","10.3","2.4"
"42674.0506238426","42.8832","13.0842","10.2","2.7"
"42674.05123726852","42.8837","13.1559999999999","10","2.7"
"42674.05271979167","42.8625","13.2143","9.1","2.8"
"42674.05404456019","42.8868","13.0542","10.4","2.4"
"42674.06017939815","42.7173","13.1757","10.9","3"
"42674.06981423611","42.8648","13.0567","9.9","2.3"
"42674.07319479166","42.7227","13.1822","7.6","2"
"42674.07641006944","42.8547","13.158","10.6","2.7"
"42674.07811979167","42.7798","13.1168","9.9","3.4"
"42674.08077928241","42.8283","13.0898","11.1","3.6"
"42674.08227013889","42.7622","13.0322","10.6","2.7"
"42674.09109479166","42.7815","13.1033","10.4","3.3"
"42674.09336041666","42.7797","13.1105","9.4","2.4"
"42674.09486099537","42.7468","13.1878","9.4","3"
"42674.09581909722","42.7327","13.186","9.800000000000001","3"
"42674.09714861111","42.8552","13.0828","10.5","2.5"
"42674.10286689815","42.8808","13.0812","8.300000000000001","2.7"
"42674.10452418982","42.7462","13.1275","9.9","3.4"
"42674.10658101852","42.6505","13.2988","9.4","2.4"
"42674.10773055556","42.7862","13.0677","10.6","2.5"
"42674.10903668981","42.8253","13.2187","11","2.7"
"42674.10962164352","42.8077","13.1268","10.6","2.4"
"42674.11364965278","42.7647","13.0757","9.9","2.6"
"42674.11494895833","42.8038","13.0947","10.7","3.2"
"42674.11865451389","42.994","13.1135","8.9","3"
"42674.12120416667","42.7107","13.2283","10.8","2.3"
"42674.12442361111","42.8115","13.1435","10.4","2.6"
"42674.12608101852","42.7943","13.0348","10.3","3.2"
"42674.12911122685","42.8583","13.2263","8.199999999999999","2.3"
"42674.1293738426","42.8905","13.0743","10.6","3"
"42674.13001701389","42.8917","13.0442","9.5","2.9"
"42674.13117025463","42.8507","13.0822","10.2","2.6"
"42674.13291145834","42.8692","13.1822","7.8","2.6"
"42674.13478067129","42.8992","13.0478","10.8","2.4"
"42674.14144733796","42.7637","13.1788","9.300000000000001","2.8"
"42674.14229421296","42.7927","13.1567","11.5","2.2"
"42674.14484895833","42.9068","13.1698","13.1","2.9"
"42674.14511655093","42.7822","13.1027","10.3","2.9"
"42674.1475175926","42.835","13.1007","9.5","2.4"
"42674.14959583333","42.7393","13.1802","10.6","3.1"
"42674.15237071759","42.781","13.1182","10.5","2.2"
"42674.15367789352","42.7948","12.9105","9.5","2.3"
"42674.15858298611","42.9027","13.1475","9.300000000000001","3.4"
"42674.163890625","42.7823","13.1057","10.5","2.4"
"42674.16505729167","42.7408","13.2003","9.4","2.6"
"42674.16833113426","42.7852","13.118","12.2","3.2"
"42674.169834375","42.9878","13.0417","12.7","2.5"
"42674.1703550926","42.8938","13.0392","10","2.5"
"42674.17189884259","42.8128","13.0813","9.1","2.7"
"42674.17269583333","42.7873","13.0733","10.1","2.6"
"42674.17361643518","42.7827","13.1023","9.699999999999999","2.4"
"42674.17718171296","42.8468","13.0993","11.5","2.8"
"42674.17742534722","42.8322","13.1188","10.3","3.1"
"42674.17799768518","42.7035","13.1153","12.9","2.9"
"42674.178815625","42.793","13.0713","10","2.9"
"42674.18050717592","42.8357","13.047","10.2","2.2"
"42674.18500509259","42.7927","13.209","9","2.4"
"42674.18611111111","42.7188","13.2063","12.9","2.6"
"42674.18696840278","42.7458","13.2057","12.1","2.3"
"42674.19039247685","42.7807","13.1063","10.2","3"
"42674.19630185185","42.8488","13.114","12.3","2.7"
"42674.19667013889","42.6948","13.231","10","2.6"
"42674.19873981481","42.8018","13.055","9.9","2.7"
"42674.20117523148","43.0702","13.0658","8.699999999999999","3.6"
"42674.20376076389","42.7372","13.1712","13.2","2.2"
"42674.20781053241","42.6193","13.3025","9.9","3.4"
"42674.21019155093","42.7243","13.1442","9.199999999999999","2.5"
"42674.21232916666","42.8417","13.0548","9.800000000000001","3.3"
"42674.21353935185","42.8168","13.0042","10.7","2.6"
"42674.21854502315","42.9182","13.2128","8.5","2.5"
"42674.22283564815","42.8503","13.0585","10","2.5"
"42674.22462384259","42.8442","13.0583","9.4","2.6"
"42674.22754930556","42.7655","13.085","10.6","4"
"42674.2302193287","42.8908","13.1768","9.199999999999999","3"
"42674.23098715278","42.9455","13.1907","8.1","3.7"
"42674.23275277777","42.7622","13.1167","10.3","2.1"
"42674.23456284722","42.7198","13.1897","10.1","3"
"42674.23676620371","42.7188","13.2702","13.5","2.7"
"42674.24096284722","42.7948","13.0762","9.9","2.7"
"42674.24153923611","42.7257","13.2342","11.2","2.6"
"42674.24265671297","42.9408","13.1387","10.5","3"
"42674.24562511574","42.6968","13.1762","13.5","2.7"
"42674.24859560185","42.7697","13.2203","10.3","2.1"
"42674.25191724537","42.7453","13.2072","10.2","2.7"
"42674.25244247685","42.7248","13.2197","10.1","2.7"
"42674.25793125","42.9432","13.1263","9","2.5"
"42674.26061840278","42.9178","13.0317","4.4","2.4"
"42674.26287928241","42.8982","13.1948","10.9","2.3"
"42674.264215625","42.8932","13.1857","8.300000000000001","3.2"
"42674.26549224537","42.8418","13.0567","10.8","3.4"
"42674.27088831019","42.8003","13.2028","9.5","2.8"
"42674.27259444445","42.8372","13.0577","10","2.3"
"42674.27347650463","42.7875","13.1792","9.5","3"
"42674.27439884259","42.8875","13.195","10.5","2.3"
"42674.27645335648","42.8797","13.048","11","2.8"
"42674.27852476852","42.7983","13.1137","10","2.6"
"42674.28421597222","42.7907","13.0678","10","3.2"
"42674.28491087963","42.8867","13.1655","9.1","3.1"
"42674.28836388889","42.7287","13.1242","12.3","2.2"
"42674.29018182871","42.7908","13.0743","10","2.5"
"42674.29101493055","42.9595","13.1537","9.6","2.6"
"42674.29597916667","42.721","13.2223","11.2","2.7"
"42674.29661377315","42.7877","13.0357","10.3","2.6"
"42674.29878321759","42.8542","13.2408","9.4","2.6"
"42674.29967777778","42.8998","13.0517","11.1","2.3"
"42674.30422743056","42.7742","13.2103","9.9","3.1"
"42674.30512465278","43.0239999999999","13.0958","8.9","2.9"
"42674.30571168981","42.7102","13.2709999999999","12.7","2.1"
"42674.30856168982","42.7243","13.1783","10.9","2.5"
"42674.30929571759","42.8153","13.1092","10.5","2.1"
"42674.31025289352","42.8113","13.0962","10.9","2.3"
"42674.31597627314","42.806","13.1177","13.6","2"
"42674.32126979167","42.7197","13.2165","10.3","2.3"
"42674.32476261574","42.8748","13.0237","10.1","2"
"42674.32658877315","42.8232","13.1268","9.9","2.1"
"42674.32765","42.7287","13.2722","12","2.3"
"42674.32838807871","42.7927","13.1087","10.5","2.4"
"42674.33046388889","42.839","13.0613","9.300000000000001","2.9"
"42674.33142673611","42.8498","13.0697","8.800000000000001","2.8"
"42674.33214965278","42.7553","13.0759999999999","10.1","2.3"
"42674.33527974537","42.9257","13.1737","9.6","2.3"
"42674.33875069444","42.8863","13.0967","10.1","2.6"
"42674.33936076389","42.8753","13.017","9.800000000000001","2.2"
"42674.34012939815","42.7563","13.2138","10","2.3"
"42674.3439630787","42.6637","13.2233","12.8","2.4"
"42674.34536851852","42.7707","13.2073","9.9","3.9"
"42674.34701574074","42.7175","13.171","11.1","2.6"
"42674.34867939815","42.9275","13.1405","9.9","2.5"
"42674.35076956019","42.738","13.198","11.1","2.2"
"42674.35154050926","42.8745","13.2022","8.199999999999999","2.2"
"42674.35187581019","42.8703","13.1928","7.9","2.5"
"42674.35715914352","42.8082","13.1457","9","2.5"
"42674.36310243056","42.7303","13.1507","9.5","2.3"
"42674.36529976852","43.0639999999999","13.0732","8.800000000000001","2.6"
"42674.36792476852","42.9405","12.9905","10.7","2.4"
"42674.37021261574","42.8587","13.0398","10.2","2.4"
"42674.37284074074","42.7875","13.1053","13.4","2.1"
"42674.37433738426","42.9508","13.1918","8.199999999999999","2.7"
"42674.37504641204","42.7307","13.1898","9.9","2.7"
"42674.37642974537","42.783","13.0757","9.800000000000001","3"
"42674.37899027778","42.8413","13.129","10","4"
"42674.38080011574","42.8042","13.1463","10.6","2.7"
"42674.38219178241","42.9378","13.2177","8.9","3.3"
"42674.38482083334","42.9083","13.1967","9.4","2.3"
"42674.39023252315","42.8983","13.1265","11.5","2.5"
"42674.39092372685","42.8058","13.1187","10.3","2.4"
"42674.39273460648","42.7697","13.0668","10.6","2"
"42674.39377060186","42.7587","13.1643","11.4","2.3"
"42674.39543506945","42.8937","13.0743","10.5","2.3"
"42674.39739039352","42.7807","13.1748","18.1","2.5"
"42674.39830405093","42.8892","13.0448","10.1","2.4"
"42674.40108888889","42.8573","13.0883","9.199999999999999","2"
"42674.40260127315","42.9163","13.224","7.9","2.3"
"42674.40293356482","42.7238","13.1853","9.800000000000001","2.4"
"42674.40559560185","42.8162","13.1262","10.5","2.1"
"42674.40662048611","42.7533","13.1363","10.6","2.4"
"42674.40772152778","42.7513","13.14","9.699999999999999","2.6"
"42674.40854016204","42.824","13.0495","10.5","2.8"
"42674.41125462963","42.7943","13.1587","10.1","2.3"
"42674.41379467593","42.8333","13.228","14.2","2.3"
"42674.41560983796","42.8217","13.092","9.800000000000001","2.8"
"42674.4204994213","42.7323","13.2762","14.3","2.2"
"42674.4210875","42.8425","13.1042","10.7","2.5"
"42674.42188090278","42.7837","13.1118","10.5","2.2"
"42674.42506284722","42.8532","13.0938","10.5","2.6"
"42674.42682627315","42.8032","13.1317","13.3","2.3"
"42674.4284681713","42.8728","13.2305","10.7","2.4"
"42674.42922233796","42.7438","13.1442","13.6","2.1"
"42674.43109212963","42.8037","13.1343","10.7","2.5"
"42674.43432048611","42.7442","13.2008","9.9","2"
"42674.43453206019","42.8673","13.0228","11","2.3"
"42674.43523993056","42.7782","13.1063","10.8","2.2"
"42674.43632627315","42.6998","13.2647","11.5","2.5"
"42674.43823483797","42.8205","13.0253","10.5","2.6"
"42674.43868171296","42.8008","13.1065","10.6","2.5"
"42674.44075960648","42.8593","13.1538","9.800000000000001","2.6"
"42674.44119594908","42.9112","13.1968","9.1","2.8"
"42674.44188043982","42.7278","13.2568","12.9","2.4"
"42674.44274907407","43.0252","13.0772","8.4","3.5"
"42674.44485902778","42.8063","13.1358","8.5","3.3"
"42674.44596828704","42.7543","13.1882","13","2.4"
"42674.4492480324","42.8213","13.2368","14.6","2.7"
"42674.45109895834","42.6552","13.2033","13.5","2.7"
"42674.4555457176","42.79","13.1113","10.4","2.2"
"42674.45705706019","42.8069999999999","13.193","10","3.3"
"42674.45838506945","42.872","13.0975","9.9","2.1"
"42674.45939791667","42.9172","13.1957","9.4","2.1"
"42674.46050416667","42.7755","13.0733","10.8","2.6"
"42674.46163900463","42.7882","13.0677","11","2.9"
"42674.46268229167","42.9203","13.2083","7.1","2.7"
"42674.46535752315","42.7378","13.1413","11","2.7"
"42674.46604837963","42.7472","13.1945","10","2.6"
"42674.46862858797","42.7803","13.1527","8.800000000000001","2.1"
"42674.46945266204","42.9247","13.206","8.4","2.4"
"42674.47067314815","42.8327","13.1393","10.9","2.1"
"42674.47299502315","42.8919999999999","13.0388","10","2.4"
"42674.47396354167","42.88","13.0677","10.3","2.4"
